OBJECTID,Damage,Street Name,"Street Type (e.g. road, drive, lane, etc.)",City,Zip Code,CAL FIRE Unit,County,Incident Start Date,Structure Type,Structure Category,Roof Construction,Eaves,Exterior Siding,Window Pane,Deck/Porch On Grade,Deck/Porch Elevated,Patio Cover/Carport Attached to Structure,Fence Attached to Structure,Assessed Improved Value (parcel),Year Built (parcel),Latitude,Longitude,Daily Incident Count,Dist to Station km,Fire Risk Score,Accessibility Risk
44803,Destroyed (>50%),Cathy,Lane,Paradise Central Southeast A,95969,btu,Butte,2018-11-08,single family residence single story,Single Residence,Asphalt,Unenclosed,Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,281279,1990,39.7529456840118,-121.601943580916,1285,0.8255040717211259,2.511709510035044,3.526388061716484
94934,Destroyed (>50%),Ammon Ridge,Road,Aguanga,90049,huu,Humboldt,2024-07-15,utility misc structure,Other Minor Structure,Metal,Unenclosed,Wood,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,100478,1973,40.7916172,-123.6711907,1,10.576236336132265,7.855222672131447,2.476477688866661
130149,Destroyed (>50%),Iliff,Street,Pacific Palisades,90272,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Tile,Unenclosed,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,287618,1932,34.049972,-118.5193438,611,4.886369376849489,5.882180001652278,2.531978244518663
101266,No Damage,W Harriet,Street,Altadena,91001,lac,Los Angeles,2025-01-07,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Stucco/Brick/Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,121868,1922,34.1942776,-118.1609468,953,0.2731453402453939,0.762309931990364,2.381814324951442
27063,No Damage,Neptune,Court,Irvine,92618,orc,Orange,2020-10-26,multi family residence multi story,Multiple Residence,Tile,Enclosed,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,211414,2015,33.6992314607094,-117.732291136135,38,1.9960689325539156,1.2514395870993682,1.5644908302392337
121905,No Damage,Sumac Ridge,Road,Malibu,90265,lac,Los Angeles,2025-01-07,infrastructure,Infrastructure,Concrete,No Eaves,Stucco/Brick/Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,393360,1966,34.0462482,-118.6459195,140,0.9323742508736886,1.012118510427138,2.236606056213536
67889,Destroyed (>50%),Gobernador Canyon,Road,Unincorporated,93013,sbc,Santa Barbara,2017-12-04,mobile home single wide,Single Residence,Fire Resistant,Unenclosed,Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,300000,1964,34.4062768854128,-119.458213791107,3,5.050367051707197,5.9249873615901825,1.646436404904258
85955,Destroyed (>50%),Williams Valley,Road,Greenville,95947,lmu,Plumas,2021-07-13,utility misc structure,Other Minor Structure,Metal,Unenclosed,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,280000,1986,40.1564711057518,-120.939007776287,115,12.361192059446731,8.195895600012056,2.0593798435019735
15851,No Damage,Pleasants Valley,Road,Vacaville,95688,lnu,Solano,2020-08-16,single family residence single story,Single Residence,Asphalt,Unenclosed,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1029393,1983,38.3596611781175,-122.028042579052,141,8.184712022587815,2.8496520687041786,2.9060898337415786
85705,No Damage,Lake Almanor West,Drive,Chester,96020,lmu,Plumas,2021-07-13,single family residence multi story,Single Residence,Asphalt,Unenclosed,Wood,Multi Pane,Wood,Wood,No Patio Cover/Carport,No Fence,426592,1986,40.2424594054567,-121.217785939741,35,15.765057446930129,3.2097492456032652,2.5035115608305407
80962,Destroyed (>50%),Grizzly Flat,Road,Grizzly Flats,95636,aeu,El Dorado,2021-08-14,single family residence multi story,Single Residence,Metal,Unenclosed,Wood,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,31230,1974,38.6361491250759,-120.526418582133,59,11.755897711493336,7.970524759466994,1.79363093037557
9462,Destroyed (>50%),Platina,Road,Igo,96047,shu,Shasta,2020-09-27,single family residence single story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,Non Combustible,321300,1990,40.4773964997073,-122.61189799949,39,2.321723223688028,4.246110019313606,2.8007030684884047
13054,Destroyed (>50%),Highway 12,Road,Santa Rosa,95409,lnu,Sonoma,2020-09-27,commercial building single story,Nonresidential Commercial,Asphalt,Unenclosed,Stucco/Brick/Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,180143,1950,38.4542676303627,-122.621114070213,105,3.8766866341351056,5.280677661248201,2.7658603602123972
93287,No Damage,Sites Lodoga,Road,Stonyford,95979,lnu,Colusa,2024-06-17,utility misc structure,Other Minor Structure,Asphalt,No Eaves,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,100918,1997,39.3102192,-122.4771835,2,14.341450240039633,3.3192276896122026,3.106496303305201
85652,Destroyed (>50%),Highway 36,Other,Mineral,96061,tgu,Tehama,2021-07-13,single family residence single story,Single Residence,Asphalt,Unenclosed,Wood,Single Pane,Wood,Wood,Combustible,Non Combustible,130050,1953,40.2596458117986,-121.363367980986,11,21.94674662262856,9.867996969753937,2.567471087207601
102131,Destroyed (>50%),Sunset,Drive,Altadena,91001,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,No Fence,382867,1959,34.202792,-118.1318826,953,1.582953512992139,3.4110623426330564,2.5911162348970405
5473,No Damage,Nelson,Drive,Sequoia Crest,93265,tuu,Tulare,2020-08-19,single family residence multi story,Single Residence,Metal,Unenclosed,Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,56294,1954,36.1392723551416,-118.592847648902,29,11.433410863186122,2.8664381682977402,2.168888600700994
95053,Destroyed (>50%),Caliente Bodfish,Road,Caliente,93518,krn,Kern,2024-07-24,utility misc structure,Other Minor Structure,Metal,No Eaves,Metal,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,65154,1984,35.4855532,-118.5288936,28,6.504408871275215,6.554831548624692,2.3439366357825606
27151,No Damage,Coralwood,Court,Coralwood Irvine,92618,orc,Orange,2020-10-26,multi family residence multi story,Multiple Residence,Tile,Enclosed,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,No Fence,196568,2009,33.6988199163796,-117.735283873504,38,2.001643582483547,1.2532985129885201,1.5646722892962852
106900,Destroyed (>50%),E Palm,Street,Altadena,91001,lac,Los Angeles,2025-01-07,utility misc structure,Other Minor Structure,Tile,Unenclosed,Stucco/Brick/Cement,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,236938,1925,34.1931298,-118.1305016,953,0.5494631368615394,1.834544970345547,2.3908086775033297
119491,No Damage,Brigden,Road,Pasadena,91104,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Combustible,Non Combustible,169974,1942,34.1657932,-118.1012015,50,1.1781401449931848,1.342733160824424,2.244605921310938
23785,No Damage,Midway Ranch,Road,Boulder Creek,95006,czu,Santa Cruz,2020-08-16,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,54431,1944,37.1649941669689,-122.158162717015,175,2.113458272787842,1.5402253550061222,1.6598935137568562
33686,Destroyed (>50%),Hamma,Drive,Paradise Central Southwest A,95969,btu,Butte,2018-11-08,single family residence single story,Single Residence,Asphalt,Unenclosed,Ignition Resistant,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,48496,1955,39.7562122018014,-121.623250574715,1285,0.2918495415295343,1.4743658862587474,3.5090172045214882
84781,Destroyed (>50%),Anne,Street,Greenville,95947,lmu,Plumas,2021-07-13,commercial building single story,Nonresidential Commercial,Asphalt,No Eaves,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,154362,1986,40.1391273812677,-120.950391912982,115,13.373444204990589,8.35358972476716,2.258996080481962
129622,Destroyed (>50%),Hartzell,Street,Pacific Palisades,90272,lac,Los Angeles,2025-01-07,single family residence multi story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,471645,1924,34.0504874,-118.5205311,611,4.778107126267063,5.754667883705446,2.5284542266605157
82955,No Damage,Echo Lakes,Road,Echo Lake,95721,aeu,El Dorado,2021-08-14,utility misc structure,Other Minor Structure,Metal,Unenclosed,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,65025,1974,38.834360209576,-120.043622952033,25,3.5529658974251066,1.8767024253911593,1.5266193169422275
2639,Destroyed (>50%),Zink,Road,Aguanga,95916,btu,Butte,2020-09-09,commercial building single story,Nonresidential Commercial,Metal,Unenclosed,Wood,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,5498829,1978,39.6507981756596,-121.363779169536,144,5.783136901769535,6.344627941956127,3.354429413771987
127399,Destroyed (>50%),Chautauqua,Boulevard,Pacific Palisades,90272,lac,Los Angeles,2025-01-07,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,143937,1947,34.0425108,-118.5177858,611,5.665249780708385,6.21154173570184,2.557331388738307
67540,Destroyed (>50%),Katie Lee,Way,Unincorporated,95403,lnu,Sonoma,2017-10-08,single family residence multi story,Single Residence,Combustible,Unenclosed,Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,221360,1988,38.5004928543193,-122.747619953411,261,5.193568300217761,6.030823515887947,2.9753925176976614
93256,No Damage,Antilope,Street,Copperopolis,95228,tcu,Calaveras,2024-06-17,single family residence multi story,Single Residence,Asphalt,Unenclosed,Wood,Multi Pane,Wood,Wood,Combustible,No Fence,168807,1988,37.9780448,-120.6366475,6,0.2761977442277591,0.5071979443334419,1.3771772854425084
107810,Destroyed (>50%),Marengo,Avenue,Altadena,91001,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Single Pane,Wood,No Deck/Porch,Combustible,Non Combustible,75146,1917,34.1886734,-118.1437089,953,1.0011191657775063,2.645381613478586,2.405510421676178
31461,Destroyed (>50%),Skyway,Avenue,Paradise Northwest B,95969,btu,Butte,2018-11-08,single family residence single story,Single Residence,Asphalt,Unenclosed,Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,121469,1934,39.7755719506606,-121.608057257822,1285,1.860978627421226,3.859632283462184,3.393426872317406
35766,Destroyed (>50%),Trillium,Lane,Concow/Yankee Hill,95965,btu,Butte,2018-11-08,motor home,Single Residence,Other,No Eaves,Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,Non Combustible,No Fence,7725,1983,39.7909414773592,-121.513561921695,93,4.515644273307742,5.7956231726464305,3.6465049066878215
7981,No Damage,106th,Road,Unincorporated,95969,fku,Fresno,2020-09-04,single family residence multi story,Single Residence,Asphalt,Unenclosed,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,172501,1969,37.0832892783455,-119.316178950781,2,1.6985671392974597,1.3816408064659584,1.705113064372313
10174,No Damage,Scotland,Drive,Santa Rosa,95409,lnu,Sonoma,2020-09-27,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,558785,1984,38.4635945705449,-122.630278526435,105,5.025222016716946,2.3846236863192196,3.136579385946893
121248,No Damage,Swarthmore,Avenue,Pacific Palisades,90272,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,56055,1949,34.0392193,-118.5276327,611,5.6048902600266,2.452072115811301,2.555366640844674
50321,Destroyed (>50%),Hunter Point,Road,Unincorporated,95485,lnu,Lake,2018-07-27,mobile home single wide,Single Residence,Metal,Unenclosed,Combustible,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,196007,1992,39.2137055455567,-122.938382113287,13,23.634275879359173,10.346667193196604,3.4089847822480546
31583,Destroyed (>50%),Blackberry,Lane,Paradise Southeast A,95969,btu,Butte,2018-11-08,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,263954,1966,39.7666926659329,-121.56948891126,1285,2.748504586560538,4.626769657725825,3.5889831779186956
59594,Destroyed (>50%),San Miguel,Avenue,Santa Rosa,95403,lnu,Sonoma,2017-10-08,single family residence single story,Single Residence,Fire Resistant,Unenclosed,Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,218615,1988,38.4747502684388,-122.749973940104,261,3.2851983783176317,4.997612244444963,2.9132736383232998
7730,No Damage,Bald Mountain,Road,Auberry,93602,fku,Fresno,2020-09-04,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,137985,1975,37.065254991131,-119.409628721579,70,6.5594762614753765,2.440101764195329,1.8633393201653472
22046,No Damage,High,Street,Santa Cruz,95060,czu,Santa Cruz,2020-08-16,single family residence single story,Single Residence,Asphalt,Unenclosed,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,75417,1923,37.1057411271567,-122.108268898238,108,5.5332169445471395,2.324833069758943,1.9378759028013561
40071,Destroyed (>50%),Meyers,Lane,Paradise Northwest B,95969,btu,Butte,2018-11-08,single family residence single story,Single Residence,Asphalt,Unenclosed,Ignition Resistant,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,46779,1961,39.7735165483818,-121.623471409358,1285,2.194810191692596,4.190724086726411,3.5709600080236186
55029,No Damage,Fair Oaks,Avenue,Unincorporated,95965,btu,Butte,2018-11-08,single family residence multi story,Single Residence,Asphalt,Unenclosed,Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,84039,1950,39.6633981424499,-121.66203817219,93,8.238618929085417,2.8577111245453506,3.601023871225083
69565,Destroyed (>50%),Winter Creek,Road,Unincorporated,95404,lnu,Sonoma,2017-10-08,single family residence single story,Single Residence,Fire Resistant,Unenclosed,Fire Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,514072,1970,38.5153654923571,-122.703270788994,176,7.241520853617412,6.95966639305308,2.875388250269807
120030,Destroyed (>50%),Clifftop,Way,Malibu,90265,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,404351,1965,34.044828,-118.5762514,140,4.861582641390299,5.869520720000024,2.5311714175966893
111986,No Damage,Catherine,Road,Altadena,91001,lac,Los Angeles,2025-01-07,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,246103,1955,34.1900556,-118.1346259,953,0.23332182995101264,0.7305306513621965,2.213851373008084
86112,No Damage,Chester Warner Valley,Road,Chester,96020,lmu,Plumas,2021-07-13,single family residence single story,Single Residence,Metal,Unenclosed,Wood,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,26735,1986,40.4336945679577,-121.34860554012,35,24.473020895843355,3.699894662773179,2.4536290013077666
119979,Destroyed (>50%),Shoreheights,Drive,Malibu,90265,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,212640,1965,34.0474584,-118.5724747,140,4.7780279611929775,5.82644911650722,2.695118316444351
71436,Destroyed (>50%),San Sonita,Drive,Santa Rosa,95403,lnu,Sonoma,2017-10-08,single family residence single story,Single Residence,Fire Resistant,Unenclosed,Fire Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,116859,1988,38.4717537240748,-122.749152436167,261,2.992045951704576,4.785023311533297,3.07039797254273
33136,Destroyed (>50%),Bennett,Road,Paradise Central Southeast B,95969,btu,Butte,2018-11-08,single family residence single story,Single Residence,Asphalt,Unenclosed,Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,93366,1930,39.7374578942893,-121.591672407451,1285,1.2771909022471473,3.1749689211089187,3.2077574751716225
32486,Destroyed (>50%),Crandall,Way,Paradise Southeast B,95969,btu,Butte,2018-11-08,single family residence single story,Single Residence,Asphalt,Unenclosed,Ignition Resistant,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,192398,1972,39.7442055640381,-121.571541274224,1285,1.9808489845768433,3.982765514582847,3.397328742794016
58507,Destroyed (>50%),Daly,Place,Lower Lake,95457,lnu,Lake,2016-08-13,single family residence single story,Single Residence,Combustible,Unenclosed,Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,26774,1989,38.9093128262057,-122.606719415794,7,8.724634508923241,7.456098622045068,3.2569980509668053
53744,No Damage,Quarry View,Road,Unincorporated,95954,btu,Butte,2018-11-08,single family residence single story,Single Residence,Asphalt,Unenclosed,Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,52541,1981,39.8020634919546,-121.600628343136,250,2.0431387148373057,1.819030507066371,3.232689653797646
88215,No Damage,Quarry View,Road,Redding,96003,shu,Shasta,2021-09-22,utility misc structure,Other Minor Structure,Metal,Unenclosed,Wood,No Windows,No Deck/Porch,No Deck/Porch,Non Combustible,Combustible,31098,1981,40.683508205148,-122.309424823768,52,6.245118740615245,2.581544564449678,2.9284125497881557
128550,Destroyed (>50%),Livorno,Drive,Pacific Palisades,90272,lac,Los Angeles,2025-01-07,single family residence multi story,Single Residence,Asphalt,Unenclosed,Wood,Single Pane,Masonry/Concrete,Wood,Combustible,Combustible,419537,2005,34.0432183,-118.5473074,611,4.806664256287774,5.769458259926327,2.6960504494340345
63519,Destroyed (>50%),San Miguel,Avenue,Santa Rosa,95403,lnu,Sonoma,2017-10-08,single family residence single story,Single Residence,Fire Resistant,Unenclosed,Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,213275,1988,38.4747186133099,-122.749252918121,261,3.2414999047164823,4.96686257694349,2.911851220070254
94616,No Damage,Putnam,Drive,Oroville,95966,btu,Butte,2024-07-02,single family residence single story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,Composite,No Patio Cover/Carport,No Fence,490742,1980,39.522478,-121.4928291,9,1.1338250061275055,1.464057199060179,3.5364241405255186
104368,Destroyed (>50%),Glenrose,Avenue,Altadena,91001,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Combustible,505000,1927,34.1903177,-118.1534219,953,0.5471764568904668,1.8735566796873324,2.390734244346707
13777,Destroyed (>50%),Plum Ranch,Road,Santa Rosa,95404,lnu,Sonoma,2020-09-27,single family residence single story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,3062167,1993,38.4849553722711,-122.632876312302,34,6.634664435624713,6.730208664247675,2.8556346164516264
31343,Destroyed (>50%),Nelson,Lane,Paradise Southeast A,95969,btu,Butte,2018-11-08,single family residence single story,Single Residence,Asphalt,Unenclosed,Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,64261,1949,39.7639311291409,-121.583804407034,1285,1.8905015361502364,3.890431139259441,3.561054531915827
92124,No Damage,Wentworth Springs,Road,Georgetown,95634,aeu,El Dorado,2022-09-06,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,300500,2007,38.94097414,-120.71802559,17,4.279661280940114,2.0247855035227067,1.5502737994156923
118078,No Damage,Lincoln,Avenue,Altadena,91001,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,278970,1957,34.2011769,-118.159459,953,0.9206953740975651,1.2169490871365176,2.4028925666382928
87986,Destroyed (>50%),Windfall,Drive,Redding,96003,shu,Shasta,2021-09-22,utility misc structure,Other Minor Structure,Metal,Unenclosed,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,65000,1981,40.6986300455557,-122.286514884261,52,3.7794425149707607,5.2941883325959855,3.1814862634956795
126718,Destroyed (>50%),De Pauw,Street,Pacific Palisades,90272,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Tile,No Eaves,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Combustible,1284422,1999,34.0373288,-118.5254571,611,5.873152458009604,6.347130414827639,2.564098777589218
24626,Destroyed (>50%),Little Basin,Road,Boulder Creek,95006,czu,Santa Cruz,2020-08-16,single family residence multi story,Single Residence,Asphalt,Unenclosed,Wood,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,130018,1978,37.1621109416828,-122.187686281816,175,3.1548107006680874,4.648911874867353,1.6937903201943014
3563,No Damage,George Cameron,Drive,Aguanga,95916,btu,Butte,2020-09-09,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,115000,1976,39.5926236832798,-121.448772917105,144,5.732375640997436,2.5696267812165665,3.6861104298063485
29071,Destroyed (>50%),Orput,Lane,Paradise Central Southeast A,95969,btu,Butte,2018-11-08,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,64570,1949,39.7667153680233,-121.594537830188,1285,1.9913529900654343,3.94987607740343,3.5643373227566344
37923,Destroyed (>50%),Ishi,Drive,Magalia,95954,btu,Butte,2018-11-08,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Combustible,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,79218,1977,39.8033501757797,-121.583356904089,250,1.94775206010035,3.905827306168039,3.562918079622466
18171,Destroyed (>50%),English Hills,Road,Vacaville,95688,lnu,Solano,2020-08-16,utility misc structure,Other Minor Structure,Metal,Unenclosed,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,292550,1979,38.4354693558913,-122.00328097459,141,9.765897300610524,7.7178198009526415,2.9575586063452737
90235,No Damage,Lark,Lane,North Fork,93643,mmu,Madera,2022-09-07,single family residence single story,Single Residence,Asphalt,Unenclosed,Wood,Multi Pane,Composite,Composite,Combustible,No Fence,156605,1968,37.20831831,-119.48304275,14,2.8726559298212537,1.7835619091041106,1.938388111558048
95513,No Damage,Explorer,Road,Paynes Creek,96075,tgu,Tehama,2024-07-24,mobile home double wide,Single Residence,Metal,Enclosed,Metal,Single Pane,Wood,Wood,No Patio Cover/Carport,Combustible,15778,1969,40.3431798,-121.7857496,11,9.916754926157072,2.9969654248859516,2.0092191233237062
98702,No Damage,Mt Baldy,Road,Mt Baldy,91759,bdu,San Bernardino,2024-09-08,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,165756,1922,34.2367678,-117.6592897,9,6.585730096368887,2.2981418336063246,1.3805544272035337
114828,No Damage,Saint James,Place,Altadena,91001,lac,Los Angeles,2025-01-07,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,105519,1947,34.1923163,-118.1358241,953,0.49890654496874776,0.9255553197498604,2.5558296889973136
84709,No Damage,Grand,Street,Greenville,95947,lmu,Plumas,2021-07-13,school,Nonresidential Commercial,Asphalt,Unenclosed,Wood,No Windows,Masonry/Concrete,Wood,Non Combustible,No Fence,103436,1986,40.1407542551799,-120.943786524341,115,13.521891738900653,3.030574703375962,2.2638281596017165
35642,Destroyed (>50%),Dimitri,Court,Magalia,95954,btu,Butte,2018-11-08,mobile home double wide,Single Residence,Asphalt,Unenclosed,Combustible,Single Pane,Wood,Wood,Combustible,No Fence,25152,1984,39.8016766638774,-121.60301212515,250,2.1005953059584517,4.239121632198227,3.567893242479357
42122,Destroyed (>50%),Honey Run,Road,Unincorporated,95926,btu,Butte,2018-11-08,single family residence single story,Single Residence,Asphalt,Unenclosed,Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,215000,1956,39.7170107821134,-121.721772317151,24,5.9837552867614665,6.536901388694645,3.3609596934177617
118844,Destroyed (>50%),Loma View,Drive,Altadena,91001,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Asphalt,Unenclosed,Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,285934,1959,34.203905,-118.1439536,953,1.807264521155755,3.6608933802283645,2.598417727285153
81357,No Damage,Doe View,Place,Pollock Pines,95726,aeu,El Dorado,2021-08-14,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,111284,1974,38.7134353007999,-120.580549642714,12,6.04061821575014,2.31261954025112,1.9409276082824027
121255,Destroyed (>50%),Via De La Paz,Drive,Pacific Palisades,90272,lac,Los Angeles,2025-01-07,multi family residence multi story,Multiple Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,561000,1959,34.0464252,-118.5277901,611,4.856774214525096,5.705881920909253,2.6976815663445852
115940,Destroyed (>50%),Rubio,Street,Altadena,91001,lac,Los Angeles,2025-01-07,single family residence single story,Single Residence,Asphalt,Unenclosed,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,141832,1946,34.1921519,-118.1262962,953,0.7201483643574189,2.191493429014837,2.396364610310762
116531,Destroyed (>50%),Highland,Avenue,Altadena,91001,lac,Los Angeles,2025-01-07,utility misc structure,Other Minor Structure,Asphalt,Unenclosed,Stucco/Brick/Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,893959,1925,34.1865825,-118.1250379,953,0.749862099814039,2.1994304016631743,2.3973318147963334
